subject_id,step,angle,translation,GD_EP,CD_EP,GD_IP,CD_IP
fCMR_Philips_047,48,1.8161,2.9486,0.2177,3.0659,0.3016,8.4012
fCMR_Philips_057,48,2.9485,0.9951,0.3218,1.5324,0.3274,3.6482
fCMR_Philips_097,48,2.8152,3.3022,0.286,0.39,0.3174,1.2951
fCMR_Philips_070,48,1.5823,3.0531,0.474,1.3952,0.5033,3.7454
fCMR_Philips_068,48,2.7787,1.3307,0.1996,1.2367,0.2211,3.4521
fCMR_Philips_117,49,2.2556,3.5176,0.1391,0.7036,0.1738,1.838
fCMR_Philips_002,49,2.386,2.2429,0.2595,1.0057,0.2893,2.4222
fCMR_Philips_052,49,2.8443,3.2384,0.1509,0.5134,0.1751,2.4498
fCMR_Philips_123,49,2.3006,1.5556,0.1368,0.6035,0.171,1.6789
fCMR_Philips_079,49,2.6581,0.4551,0.0807,0.9246,0.1446,2.4922
fCMR_Philips_041,49,2.4596,2.3586,0.1444,1.3592,0.1684,3.8639
fCMR_Philips_090,49,2.1682,0.8805,0.1415,1.0539,0.1585,2.7251
fCMR_Philips_114,49,2.7191,1.5658,0.2101,0.7199,0.226,1.8466
fCMR_Philips_065,49,2.2858,0.7245,0.1198,1.8107,0.1711,4.0288
fCMR_Philips_132,49,2.0778,2.2679,0.2878,5.5231,0.2985,11.496
fCMR_Philips_031,49,2.808,2.3104,0.2647,4.0751,0.2741,8.6186
fCMR_Philips_104,49,2.6059,2.8687,0.3458,3.3513,0.3657,7.6513
fCMR_Philips_094,49,1.9206,3.2509,0.2061,0.6519,0.2194,2.2628
fCMR_Philips_136,49,2.7711,2.1456,0.0505,0.1036,0.1395,0.5717
fCMR_Philips_087,49,1.8449,2.92,0.4852,3.1774,0.4912,6.8488
fCMR_Philips_003,49,1.0737,2.114,0.1974,0.7812,0.225,1.9421
fCMR_Philips_047,49,2.7643,2.0365,0.2685,2.502,0.2989,5.9318
fCMR_Philips_057,49,3.0588,2.2078,0.355,1.172,0.3703,2.6994
fCMR_Philips_097,49,1.6302,1.7746,0.4229,0.2368,0.4458,0.8066
fCMR_Philips_070,49,1.0086,2.7782,0.453,1.5953,0.4684,3.552
fCMR_Philips_068,49,2.1924,2.0175,0.1274,0.4526,0.2142,1.2231
fCMR_Philips_117,50,3.1025,1.5023,0.2099,0.8555,0.249,2.2632
fCMR_Philips_002,50,0.8183,1.4181,0.17,0.897,0.1861,2.5895
fCMR_Philips_052,50,1.6688,0.8216,0.223,0.4693,0.2302,1.4498
fCMR_Philips_123,50,2.7104,2.3795,0.1452,0.0988,0.1832,0.8045
fCMR_Philips_079,50,2.8551,2.7021,0.1593,1.0579,0.1808,3.1731
fCMR_Philips_041,50,2.3523,1.8422,0.1043,0.4902,0.1615,2.0606
fCMR_Philips_090,50,1.6907,3.2973,0.3656,2.6158,0.3813,5.4669
fCMR_Philips_114,50,2.281,3.1403,0.2341,1.1342,0.2681,2.8504
fCMR_Philips_065,50,2.8253,3.4548,0.0816,0.4646,0.106,1.9167
fCMR_Philips_132,50,1.2768,1.5423,0.1843,4.1145,0.1955,8.9838
fCMR_Philips_031,50,2.2163,2.6148,0.1499,1.3987,0.1814,3.4109
fCMR_Philips_104,50,2.803,2.4396,0.2088,2.7383,0.2541,6.086
fCMR_Philips_094,50,1.9887,1.7154,0.1678,0.872,0.1962,2.6925
fCMR_Philips_136,50,1.6539,2.9604,0.1723,0.0707,0.2192,0.962
fCMR_Philips_087,50,2.5993,2.3386,0.4028,3.4781,0.4064,7.5938
fCMR_Philips_003,50,2.6074,1.7862,0.236,0.6273,0.2457,1.8852
fCMR_Philips_047,50,2.0886,2.132,0.1883,2.9049,0.2433,8.012
fCMR_Philips_057,50,1.6689,2.2553,0.3425,1.3508,0.3574,3.0114
fCMR_Philips_097,50,1.6425,2.3211,0.3302,0.3699,0.3421,1.1432
fCMR_Philips_070,50,3.0649,1.0447,0.4606,1.7249,0.474,4.1812
fCMR_Philips_068,50,2.4983,1.4329,0.185,1.0671,0.2036,3.1789
fCMR_Philips_117,51,1.4737,2.527,0.2817,0.7474,0.2944,1.9808
fCMR_Philips_002,51,2.965,2.7126,0.1888,1.9021,0.2022,4.274
fCMR_Philips_052,51,2.1503,2.8981,0.1982,0.2315,0.2071,0.9689
fCMR_Philips_123,51,1.0228,2.1547,0.0764,0.5044,0.1709,1.5204
fCMR_Philips_079,51,1.9998,2.085,0.1976,2.4089,0.2473,5.604
fCMR_Philips_041,51,1.6794,2.7695,0.0842,0.3881,0.1269,1.4509
fCMR_Philips_090,51,3.0319,3.0986,0.1484,2.4378,0.1705,5.8293
fCMR_Philips_114,51,3.138,2.2411,0.2073,1.7309,0.232,4.1229
fCMR_Philips_065,51,2.3624,2.7324,0.0698,0.4908,0.1375,1.3562
fCMR_Philips_132,51,2.5606,0.867,0.2608,5.054,0.2848,10.4516
fCMR_Philips_031,51,3.1058,1.9916,0.1877,2.2857,0.2129,5.2454
fCMR_Philips_104,51,2.3264,3.2083,0.1545,2.9715,0.4203,6.3982
fCMR_Philips_094,51,2.0722,3.1708,0.1707,2.0427,0.191,4.5158
fCMR_Philips_136,51,2.0723,1.2687,0.1465,0.171,0.161,0.809
fCMR_Philips_087,51,2.3674,2.0588,0.5224,2.2919,0.525,5.6247
fCMR_Philips_003,51,2.6202,3.246,0.2326,1.7808,0.254,3.8549
fCMR_Philips_047,51,2.8797,2.6819,0.3115,8.2761,0.4414,18.9445
fCMR_Philips_057,51,2.1807,1.5554,0.2169,0.5368,0.237,1.4083
fCMR_Philips_097,51,2.7807,2.9892,0.3981,0.0718,0.4434,0.8649
fCMR_Philips_070,51,1.1738,3.5143,0.4831,1.0571,0.5006,3.2778
fCMR_Philips_068,51,0.6596,3.0599,0.2694,0.628,0.2766,1.9098
fCMR_Philips_117,52,2.4781,1.713,0.2129,0.3801,0.2439,0.9602
fCMR_Philips_002,52,1.2696,2.8198,0.2873,0.9938,0.3084,2.2703
fCMR_Philips_052,52,2.9831,1.2318,0.173,0.1335,0.1906,0.8169
fCMR_Philips_123,52,2.6312,2.0768,0.1808,0.4436,0.2023,1.2435
fCMR_Philips_079,52,2.6814,2.4117,0.2724,0.3166,0.2914,1.6505
fCMR_Philips_041,52,1.8269,2.5764,0.074,0.3358,0.1057,1.0364
fCMR_Philips_090,52,1.3395,2.994,0.1008,2.297,0.126,4.8548
fCMR_Philips_114,52,1.3081,2.396,0.2104,0.8208,0.2245,2.2164
fCMR_Philips_065,52,2.4023,2.345,0.1107,0.4017,0.1554,1.2746
fCMR_Philips_132,52,1.9207,2.1084,0.3626,4.9248,0.3711,10.5996
fCMR_Philips_031,52,1.1833,2.0865,0.1208,1.4019,0.1676,3.6264
fCMR_Philips_104,52,2.7529,2.2651,0.2085,0.9298,0.2782,2.8674
fCMR_Philips_094,52,2.8883,2.0751,0.1497,0.9882,0.1748,2.9565
fCMR_Philips_136,52,1.4828,2.9231,0.0683,0.1456,0.1696,0.8684
fCMR_Philips_087,52,2.833,3.176,0.3825,3.5476,0.3997,7.4538
fCMR_Philips_003,52,1.3582,3.1276,0.2659,2.0862,0.2772,4.5753
fCMR_Philips_047,52,1.3933,2.0337,0.3853,10.8605,0.4224,23.3903
fCMR_Philips_057,52,1.8209,1.1729,0.3456,0.9393,0.3475,2.4964
fCMR_Philips_097,52,1.1818,2.4659,0.3533,0.5949,0.4184,1.6504
fCMR_Philips_070,52,2.0608,3.0654,0.3808,1.582,0.3902,3.5251
fCMR_Philips_068,52,2.7964,2.161,0.1975,0.7929,0.211,1.8413
fCMR_Philips_117,53,2.814,2.8699,0.2161,1.442,0.2419,3.8838
fCMR_Philips_002,53,2.2706,2.4605,0.2056,0.4631,0.249,2.1454
fCMR_Philips_052,53,1.7248,2.019,0.1709,0.4121,0.1906,1.2956
fCMR_Philips_123,53,2.4382,2.4212,0.1839,0.8202,0.1924,2.5724
fCMR_Philips_079,53,1.4756,2.0433,0.2148,1.4367,0.2465,3.5467
fCMR_Philips_041,53,3.0264,1.8861,0.1417,0.8563,0.1673,2.1875
fCMR_Philips_090,53,1.8391,1.637,0.188,2.038,0.1932,4.5928
fCMR_Philips_114,53,2.8151,2.8721,0.1679,1.0085,0.2007,2.7214
fCMR_Philips_065,53,2.6732,3.9973,0.1162,0.6438,0.1905,2.4533
fCMR_Philips_132,53,2.9398,3.1524,0.3418,2.2752,0.3518,5.1427
fCMR_Philips_031,53,1.5646,2.2702,0.1871,2.7424,0.2065,5.79
fCMR_Philips_104,53,3.0058,2.4773,0.1256,1.4634,0.2156,3.7361
fCMR_Philips_094,53,2.5321,3.3144,0.167,2.0372,0.2033,4.534
fCMR_Philips_136,53,2.7118,1.3355,0.1002,0.4541,0.1561,1.3448
fCMR_Philips_087,53,2.7668,1.5707,0.4635,3.4017,0.4681,7.2432
fCMR_Philips_003,53,2.5072,2.6372,0.1987,1.041,0.2104,2.5243
fCMR_Philips_047,53,2.9215,1.8815,0.2716,8.4399,0.3721,18.1648
fCMR_Philips_057,53,1.4621,2.9508,0.4029,0.652,0.4158,1.653
fCMR_Philips_097,53,3.0898,1.5044,0.5509,0.2872,0.5583,0.7979
fCMR_Philips_070,53,2.4734,3.2254,0.3834,1.5149,0.4402,3.2578
fCMR_Philips_068,53,1.9735,3.2442,0.0834,1.2018,0.1933,2.7088
fCMR_Philips_117,54,2.9247,3.2606,0.21,0.2362,0.2546,0.9423
fCMR_Philips_002,54,3.0127,2.6735,0.2825,0.8448,0.3062,2.1782
fCMR_Philips_052,54,2.2273,2.1909,0.1643,2.6052,0.1949,5.8002
fCMR_Philips_123,54,1.927,3.3575,0.1213,0.1608,0.1498,0.6584
fCMR_Philips_079,54,1.0109,3.8935,0.1422,0.4348,0.1584,2.0904
fCMR_Philips_041,54,2.7613,3.2945,0.0969,0.6742,0.1411,2.0934
fCMR_Philips_090,54,2.1248,1.9115,0.1331,2.0913,0.1756,4.5007
fCMR_Philips_114,54,0.9485,1.8375,0.2262,1.141,0.2527,2.6206
fCMR_Philips_065,54,2.6616,1.8519,0.0687,0.8594,0.1345,2.0651
fCMR_Philips_132,54,2.2661,2.9013,0.3032,3.8177,0.3355,8.2905
fCMR_Philips_031,54,3.1401,2.0745,0.1458,1.996,0.1886,4.3229
fCMR_Philips_104,54,2.5995,1.5963,0.1396,2.157,0.1712,4.5428
fCMR_Philips_094,54,1.436,3.8603,0.2455,0.9746,0.2688,2.642
fCMR_Philips_136,54,2.4481,1.8424,0.1454,0.2693,0.1786,1.193
fCMR_Philips_087,54,1.9027,3.3389,0.3312,2.9753,0.3505,6.2812
fCMR_Philips_003,54,2.4428,2.8115,0.2237,0.4615,0.2417,1.4705
fCMR_Philips_047,54,2.753,2.1245,0.3418,6.6243,0.3671,14.3059
fCMR_Philips_057,54,2.3667,2.5863,0.3561,0.8072,0.3618,1.9804
fCMR_Philips_097,54,1.4521,2.6939,0.2566,0.2802,0.2818,1.256
fCMR_Philips_070,54,2.4609,0.8379,0.3862,1.925,0.3986,4.8524
fCMR_Philips_068,54,1.5749,1.3911,0.2373,0.4895,0.2534,1.8915
fCMR_Philips_117,55,2.9601,2.0644,0.1596,0.2454,0.2102,1.3633
fCMR_Philips_002,55,1.9491,3.28,0.2086,0.7806,0.2522,2.1143
fCMR_Philips_052,55,1.7372,2.4534,0.2096,0.9932,0.2198,2.4998
fCMR_Philips_123,55,2.7139,1.6994,0.2105,0.3207,0.2563,1.2833
fCMR_Philips_079,55,2.1212,2.6119,0.1359,0.3414,0.1708,1.5464
fCMR_Philips_041,55,2.3889,1.8391,0.2352,2.4466,0.2613,5.3469
fCMR_Philips_090,55,2.9166,2.153,0.1425,2.1969,0.2064,5.0124
fCMR_Philips_114,55,2.4696,2.1222,0.2657,1.9533,0.2739,4.3615
fCMR_Philips_065,55,2.9016,2.1928,0.1859,0.9227,0.2386,2.4924
fCMR_Philips_132,55,1.4209,1.6971,0.2934,4.6198,0.3085,9.494
fCMR_Philips_031,55,1.5924,3.3807,0.08,1.5874,0.1431,3.968
fCMR_Philips_104,55,2.8228,2.2854,0.0486,1.9829,0.135,4.703
fCMR_Philips_094,55,2.7698,2.4652,0.2207,1.0367,0.2661,2.9284
fCMR_Philips_136,55,2.2683,0.925,0.1292,0.3281,0.2133,1.3787
fCMR_Philips_087,55,1.8785,0.9162,0.3654,3.8873,0.3759,8.1845
fCMR_Philips_003,55,1.031,2.4903,0.2127,0.4675,0.2316,1.223
fCMR_Philips_047,55,2.7133,2.3599,0.179,1.6399,0.3933,6.6542
fCMR_Philips_057,55,2.488,2.4123,0.3326,0.5013,0.342,1.4563
fCMR_Philips_097,55,1.9684,2.7669,0.4719,0.2648,0.4794,0.9195
fCMR_Philips_070,55,2.67,3.3412,0.4368,1.2782,0.4581,2.9769
fCMR_Philips_068,55,1.5665,1.8676,0.245,0.9371,0.2627,2.2969
fCMR_Philips_117,56,2.085,2.2711,0.2721,0.9205,0.2899,2.0973
fCMR_Philips_002,56,2.499,2.5545,0.2331,2.5343,0.2369,5.4201
fCMR_Philips_052,56,1.9579,3.4118,0.2318,0.7802,0.249,2.3618
fCMR_Philips_123,56,2.8627,2.894,0.0935,0.3034,0.1535,0.7963
fCMR_Philips_079,56,2.9497,2.5634,0.26,1.0146,0.2768,2.8479
fCMR_Philips_041,56,2.1386,2.1724,0.0997,0.7151,0.176,2.4033
fCMR_Philips_090,56,3.0341,3.5824,0.1687,2.4187,0.1935,5.4297
fCMR_Philips_114,56,2.5016,2.5848,0.2844,1.1321,0.3062,2.8102
fCMR_Philips_065,56,2.8233,3.3002,0.1303,1.4717,0.1636,3.374
fCMR_Philips_132,56,2.9681,0.6375,0.2073,3.9731,0.2308,8.2632
fCMR_Philips_031,56,2.8047,3.2206,0.1217,1.9123,0.2165,4.7013
fCMR_Philips_104,56,0.9242,4.0729,0.1199,2.7952,0.2855,5.8042
fCMR_Philips_094,56,2.4882,2.2479,0.1963,0.4577,0.2435,1.5394
fCMR_Philips_136,56,2.3971,3.4531,0.2586,0.5546,0.3088,1.7722
fCMR_Philips_087,56,2.6208,1.4274,0.3876,3.8667,0.3958,8.0787
fCMR_Philips_003,56,3.0675,2.6757,0.2056,0.7277,0.2182,1.944
fCMR_Philips_047,56,2.9876,2.6257,0.4817,4.4608,0.5151,11.8365
fCMR_Philips_057,56,3.0424,2.6156,0.25,1.0334,0.2555,2.6076
fCMR_Philips_097,56,2.6334,2.8559,0.2923,0.4795,0.3305,1.6192
fCMR_Philips_070,56,2.6344,3.5654,0.4668,2.3296,0.4702,4.9836
fCMR_Philips_068,56,2.6401,1.5127,0.226,0.7206,0.2632,1.7944
fCMR_Philips_117,57,1.5888,1.7927,0.1161,0.3187,0.1585,1.0374
fCMR_Philips_002,57,1.6562,2.8385,0.1223,0.8544,0.144,2.5148
fCMR_Philips_052,57,1.0952,2.1614,0.1907,0.6037,0.2061,1.7763
fCMR_Philips_123,57,2.6733,3.4234,0.1543,0.7142,0.1762,1.8225
fCMR_Philips_079,57,2.9089,2.6909,0.2066,3.0174,0.2515,6.4584
fCMR_Philips_041,57,2.6267,2.6956,0.0589,0.2934,0.1116,1.624
fCMR_Philips_090,57,2.5484,3.279,0.1325,1.6979,0.1605,3.6241
fCMR_Philips_114,57,1.8086,3.5086,0.2663,0.6067,0.2921,1.8811
fCMR_Philips_065,57,2.9931,2.2368,0.1236,1.644,0.1681,3.955
fCMR_Philips_132,57,2.6401,2.15,0.2831,3.7634,0.3132,8.0128
fCMR_Philips_031,57,2.0965,2.7392,0.0968,1.165,0.1447,2.7353
fCMR_Philips_104,57,3.0754,2.6383,0.1462,2.2472,0.2344,5.1603
fCMR_Philips_094,57,2.4298,1.2137,0.1504,0.4643,0.1849,1.7407
fCMR_Philips_136,57,2.8145,2.8271,0.1061,0.2807,0.1574,0.8867
fCMR_Philips_087,57,2.6879,2.5629,0.3777,1.8171,0.3915,4.6898
fCMR_Philips_003,57,2.9136,2.9978,0.2325,1.9229,0.249,4.2968
fCMR_Philips_047,57,2.2556,3.3653,0.2415,4.3024,0.2857,9.6114
fCMR_Philips_057,57,2.5962,2.1697,0.2941,0.78,0.3017,1.7208
fCMR_Philips_097,57,2.6273,2.0922,0.3611,0.3829,0.3722,1.3565
fCMR_Philips_070,57,2.6423,1.2183,0.5188,2.314,0.5326,5.3101
fCMR_Philips_068,57,3.0408,3.7573,0.166,0.9016,0.1884,2.593
fCMR_Philips_117,58,2.9801,2.5779,0.267,0.2482,0.277,1.0551
fCMR_Philips_002,58,2.7103,2.5394,0.2106,0.5503,0.2285,2.026
fCMR_Philips_052,58,2.9578,1.9488,0.2481,1.1601,0.2587,2.7762
fCMR_Philips_123,58,2.3344,3.0234,0.1217,0.075,0.6954,1.8263
fCMR_Philips_079,58,1.1854,2.1911,0.1537,1.4375,0.2184,3.6168
fCMR_Philips_041,58,3.0002,2.6581,0.1588,1.2825,0.189,3.0234
fCMR_Philips_090,58,2.6987,1.9393,0.1613,1.6817,0.186,3.7617
fCMR_Philips_114,58,1.4468,2.2176,0.2551,1.3078,0.2663,3.1744
fCMR_Philips_065,58,1.2887,2.7131,0.0522,0.2026,0.1334,0.8749
fCMR_Philips_132,58,2.6581,1.3785,0.2313,3.8675,0.245,8.7971
fCMR_Philips_031,58,2.1971,2.9307,0.048,1.6263,0.1196,3.7718
fCMR_Philips_104,58,2.2892,3.117,0.0786,1.7172,0.2005,4.1103
fCMR_Philips_094,58,2.6154,2.3243,0.2104,0.08,0.2415,1.1848
fCMR_Philips_136,58,2.0573,1.4652,0.109,0.3256,0.1397,1.3106
fCMR_Philips_087,58,1.2358,2.8764,0.4459,2.293,0.4607,5.6848
fCMR_Philips_003,58,2.2181,2.4732,0.1576,1.2927,0.1894,3.1856
fCMR_Philips_047,58,2.0771,2.1328,0.228,4.17,0.2818,9.3502
fCMR_Philips_057,58,1.7104,2.2696,0.3077,1.7103,0.3279,3.7553
fCMR_Philips_097,58,2.0341,2.2633,0.4714,0.1806,0.4806,0.7063
fCMR_Philips_070,58,2.2401,1.7352,0.4791,1.4686,0.4854,3.5224
fCMR_Philips_068,58,2.8865,2.2103,0.2699,1.1427,0.297,2.8948
fCMR_Philips_117,59,1.6156,3.3767,0.2125,0.7894,0.2291,2.2604
fCMR_Philips_002,59,1.9285,2.0027,0.1653,1.1628,0.1949,2.7906
fCMR_Philips_052,59,1.6099,3.1965,0.2519,0.1221,0.2702,0.5679
fCMR_Philips_123,59,1.6643,0.8338,0.15,0.1112,0.1911,1.4602
fCMR_Philips_079,59,2.8867,3.7864,0.1157,0.5022,0.1494,1.409
fCMR_Philips_041,59,1.3384,3.4066,0.2274,0.2937,0.2664,1.2306
fCMR_Philips_090,59,3.0873,1.2299,0.1732,0.7935,0.2079,2.5112
fCMR_Philips_114,59,1.5671,2.6903,0.2906,1.7208,0.3146,3.9984
fCMR_Philips_065,59,1.6896,0.7679,0.0641,1.9811,0.1053,4.445
fCMR_Philips_132,59,0.9989,0.9181,0.2624,4.7308,0.2822,10.0936
fCMR_Philips_031,59,2.91,2.6628,0.1871,1.8161,0.256,4.0498
fCMR_Philips_104,59,2.9833,2.3013,0.171,3.3626,0.2024,7.2858
fCMR_Philips_094,59,2.8866,2.534,0.1559,0.5996,0.2339,1.4092
fCMR_Philips_136,59,3.0065,3.0309,0.1387,0.4585,0.1833,1.3612
fCMR_Philips_087,59,2.4998,2.7722,0.4253,3.1078,0.4358,6.7783
fCMR_Philips_003,59,3.0673,2.852,0.2602,0.6216,0.2655,1.6197
fCMR_Philips_047,59,3.0418,2.3404,0.288,6.5696,0.3677,14.0972
fCMR_Philips_057,59,2.2221,2.2839,0.2605,1.3767,0.2782,3.4978
fCMR_Philips_097,59,2.0203,1.7663,0.4997,0.5813,0.5079,1.5302
fCMR_Philips_070,59,2.7412,1.6553,0.4065,2.0726,0.4144,4.4498
fCMR_Philips_068,59,3.1044,2.4243,0.1699,0.7334,0.2031,1.7506
fCMR_Philips_117,60,2.8573,2.1691,0.2508,0.6268,0.2684,2.255
fCMR_Philips_002,60,0.5941,3.108,0.2103,0.7769,0.2485,2.1681
fCMR_Philips_052,60,2.3303,2.0461,0.3045,0.3672,0.3166,1.2908
fCMR_Philips_123,60,2.7109,2.664,0.2043,0.4191,0.2273,1.1868
fCMR_Philips_079,60,2.2074,1.5032,0.182,1.5038,0.2013,3.6882
fCMR_Philips_041,60,2.6352,2.7573,0.1255,0.6119,0.1577,1.772
fCMR_Philips_090,60,1.5335,2.3824,0.1341,1.3333,0.214,3.1408
fCMR_Philips_114,60,1.1261,3.3569,0.2802,1.1225,0.2842,2.7842
fCMR_Philips_065,60,1.4944,2.7686,0.17,1.1206,0.1879,2.9278
fCMR_Philips_132,60,2.008,1.5299,0.1858,4.8459,0.1997,10.1208
fCMR_Philips_031,60,2.0023,2.7347,0.238,1.4548,0.256,3.6844
fCMR_Philips_104,60,1.2991,3.022,0.2075,0.9649,0.2686,2.5479
fCMR_Philips_094,60,1.8551,2.9049,0.0878,1.1514,0.1556,3.22
fCMR_Philips_136,60,3.0393,1.3403,0.1007,0.4461,0.1537,1.2493
fCMR_Philips_087,60,2.7205,2.0682,0.441,2.6704,0.4549,6.2894
fCMR_Philips_003,60,2.5875,2.6905,0.2096,1.1669,0.2364,2.6038
fCMR_Philips_047,60,1.1174,3.2588,0.3179,6.2877,0.3509,14.9623
fCMR_Philips_057,60,1.1492,3.8399,0.4202,0.8202,0.4289,2.2834
fCMR_Philips_097,60,2.7254,1.4267,0.4349,0.1428,0.447,0.6103
fCMR_Philips_070,60,1.2654,2.4964,0.3995,0.8487,0.4145,2.115
fCMR_Philips_068,60,1.1897,2.8818,0.2381,0.5796,0.2578,1.6483
fCMR_Philips_117,61,2.9622,2.2849,0.2022,0.6866,0.2209,1.8102
fCMR_Philips_002,61,3.0624,1.3124,0.2902,1.0237,0.329,2.7661
fCMR_Philips_052,61,2.3384,2.9324,0.2155,0.2938,0.2209,0.7386
fCMR_Philips_123,61,1.6088,3.9095,0.1859,0.5146,0.2118,1.6466
fCMR_Philips_079,61,2.2186,2.9732,0.2019,1.6116,0.2287,4.3698
fCMR_Philips_041,61,2.7494,3.4817,0.2143,2.005,0.2527,4.8561
fCMR_Philips_090,61,2.254,2.29,0.1658,1.206,0.2011,3.0036
fCMR_Philips_114,61,2.8679,1.2352,0.1954,1.0885,0.2278,2.8625
fCMR_Philips_065,61,2.0487,1.3789,0.1272,2.3453,0.1594,5.0422
fCMR_Philips_132,61,2.9095,2.4636,0.2604,3.1566,0.2746,6.6504
fCMR_Philips_031,61,1.8867,3.5448,0.1976,1.4899,0.2217,3.8443
fCMR_Philips_104,61,2.307,2.8617,0.1887,1.2242,0.4201,3.769
fCMR_Philips_094,61,2.3969,2.0533,0.2811,0.3777,0.305,1.1678
fCMR_Philips_136,61,2.4288,1.4522,0.1469,0.553,0.1567,1.4427
fCMR_Philips_087,61,2.271,2.3235,0.4177,1.7696,0.4453,4.1171
fCMR_Philips_003,61,2.6935,1.2039,0.2507,0.6224,0.2645,1.7254
fCMR_Philips_047,61,2.0777,2.8507,0.2981,10.438,0.3268,21.8964
fCMR_Philips_057,61,2.3543,2.9022,0.2696,0.4972,0.2825,1.7338
fCMR_Philips_097,61,2.3558,3.2644,0.2853,0.2,0.2961,1.2466
fCMR_Philips_070,61,2.5161,2.3411,0.2779,1.2076,0.3312,3.1485
fCMR_Philips_068,61,0.5801,3.0671,0.2162,0.8507,0.2286,2.1383
fCMR_Philips_117,62,3.0292,1.6643,0.2891,0.5879,0.305,1.5888
fCMR_Philips_002,62,3.1035,2.0225,0.1567,1.1939,0.1778,2.9
fCMR_Philips_052,62,1.1705,2.0423,0.2067,1.0676,0.234,2.7528
fCMR_Philips_123,62,2.4426,3.0365,0.0945,0.3849,0.1252,1.0354
fCMR_Philips_079,62,3.0993,2.9177,0.1468,2.1296,0.2193,4.763
fCMR_Philips_041,62,1.4292,1.7458,0.1967,0.303,0.2216,1.9077
fCMR_Philips_090,62,2.3229,1.215,0.11,1.1579,0.1484,2.8102
fCMR_Philips_114,62,1.839,2.1166,0.3088,1.6997,0.3258,3.6665
fCMR_Philips_065,62,2.0877,3.2309,0.0828,1.0625,0.1191,2.7614
fCMR_Philips_132,62,2.4024,1.5573,0.249,3.6282,0.2557,7.8604
fCMR_Philips_031,62,2.8733,2.4102,0.1685,1.3093,0.1864,3.2048
fCMR_Philips_104,62,1.5664,2.4872,0.1679,1.4268,0.2605,3.8341
fCMR_Philips_094,62,1.3689,2.6277,0.2187,0.7524,0.2529,1.8646
fCMR_Philips_136,62,1.7761,2.6138,0.1345,0.3601,0.1537,1.1524
fCMR_Philips_087,62,3.0444,2.5851,0.4519,2.7764,0.4588,6.1104
fCMR_Philips_003,62,0.7744,1.7757,0.2939,0.428,0.3066,1.2883
fCMR_Philips_047,62,2.2833,2.8333,0.4958,11.825,0.544,28.4731
fCMR_Philips_057,62,1.9161,2.6638,0.3875,1.2128,0.3923,2.7602
fCMR_Philips_097,62,2.089,3.0159,0.5122,0.1129,0.5514,0.7593
fCMR_Philips_070,62,2.3427,1.5787,0.4158,1.2186,0.4314,3.2726
fCMR_Philips_068,62,2.5198,2.7313,0.1566,1.1252,0.1762,2.8264
fCMR_Philips_117,63,1.9094,2.7354,0.1565,0.3446,0.1652,0.9544
fCMR_Philips_002,63,2.5713,2.1596,0.1812,1.8547,0.2109,4.3887
fCMR_Philips_052,63,2.903,2.3534,0.1135,1.2043,0.1331,2.63
fCMR_Philips_123,63,3.0916,1.95,0.1754,0.7215,0.1884,2.0292
fCMR_Philips_079,63,2.7369,2.1704,0.1783,1.868,0.2454,4.2344
fCMR_Philips_041,63,3.0678,2.7754,0.093,0.3106,0.1591,1.3976
fCMR_Philips_090,63,2.4261,1.3532,0.0822,2.426,0.1173,5.1586
fCMR_Philips_114,63,1.9856,0.9728,0.2658,1.1687,0.2928,3.1572
fCMR_Philips_065,63,2.7363,1.9756,0.155,1.3943,0.1691,3.087
fCMR_Philips_132,63,1.9757,1.8929,0.2427,3.8818,0.2578,8.2823
fCMR_Philips_031,63,2.3506,3.1228,0.0895,1.9012,0.119,4.5603
fCMR_Philips_104,63,2.4819,1.8399,0.2599,2.5184,0.3227,5.9791
fCMR_Philips_094,63,1.7018,2.6188,0.2558,1.4672,0.2864,3.2771
fCMR_Philips_136,63,2.9542,3.0863,0.1493,0.3077,0.2177,1.0981
fCMR_Philips_087,63,1.3009,2.593,0.3812,3.0308,0.3908,6.5346
fCMR_Philips_003,63,3.0679,2.3236,0.2137,1.0261,0.2319,2.5476
fCMR_Philips_047,63,2.4661,2.5304,0.2573,3.7234,0.2892,8.0182
fCMR_Philips_057,63,2.729,2.878,0.2267,1.2024,0.2471,3.4729
fCMR_Philips_097,63,1.7761,2.6114,0.4114,0.2046,0.4238,1.3248
fCMR_Philips_070,63,2.4808,2.4966,0.294,2.584,0.314,5.5641
fCMR_Philips_068,63,1.5933,2.3177,0.1413,1.4785,0.1637,3.2662
fCMR_Philips_117,64,1.8752,1.362,0.26,0.5448,0.2822,1.8335
fCMR_Philips_002,64,3.1081,2.9162,0.2219,0.5868,0.231,2.2695
fCMR_Philips_052,64,2.479,2.5029,0.1731,0.2928,0.1983,0.9758
fCMR_Philips_123,64,1.328,3.5269,0.1142,0.2491,0.1593,1.4718
fCMR_Philips_079,64,2.2533,1.7923,0.195,2.2591,0.2121,5.1842
fCMR_Philips_041,64,1.8051,2.1519,0.1014,0.7144,0.1616,1.8199
fCMR_Philips_090,64,1.5802,1.5562,0.1668,2.0198,0.187,4.4792
fCMR_Philips_114,64,2.8167,2.9018,0.2949,2.1123,0.3044,4.9066
fCMR_Philips_065,64,2.8136,3.328,0.0679,1.4673,0.1378,3.8527
