subject_id,step,angle,translation,GD_EP,GD_EP_Q,GD_EP_G,CD_EP,CD_EP_Q,CD_EP_G,GD_IP,CD_IP
fCMR_Siemens_068,188,2.3427,1.5787,0.4349,0.4369,0.4375,1.5082,1.5082,1.5082,0.4555,5.3934
fCMR_Siemens_198,188,2.5198,2.7313,0.2388,0.2388,0.2388,1.4971,1.4971,1.4971,0.2524,4.5361
fCMR_Siemens_018,189,1.9094,2.7354,0.3752,0.6528,0.6925,2.2522,2.2522,2.2522,0.9255,7.1314
fCMR_Siemens_113,189,2.5713,2.1596,0.0538,0.0538,0.0538,3.5557,3.5557,3.5557,0.1193,8.8687
fCMR_Siemens_027,189,2.903,2.3534,0.1004,0.1004,0.1004,1.8565,1.8565,1.8565,0.1507,5.39
fCMR_Siemens_006,189,3.0916,1.95,0.2142,0.2142,0.2142,3.5683,3.5683,3.5683,0.2365,7.6908
fCMR_Siemens_144,189,2.7369,2.1704,0.0937,0.0937,0.0937,2.1576,2.1576,2.1576,0.1481,5.0898
fCMR_Siemens_068,189,3.0678,2.7754,0.4426,0.6498,0.7067,4.1127,4.1127,4.1127,0.7341,12.0635
fCMR_Siemens_198,189,2.4261,1.3532,0.2041,0.5133,0.2041,1.6033,1.6033,1.6033,0.2156,4.2637
fCMR_Siemens_018,190,1.9856,0.9728,0.1058,0.1049,0.1046,2.5297,2.5297,2.5297,0.2323,7.3355
fCMR_Siemens_113,190,2.7363,1.9756,0.1008,0.1008,0.1009,5.9767,5.9767,5.9767,0.1455,15.0598
fCMR_Siemens_027,190,1.9757,1.8929,0.1519,0.152,0.152,0.6734,0.6734,0.6734,0.1935,2.9597
fCMR_Siemens_006,190,2.3506,3.1228,0.3306,0.3306,0.3306,4.0609,4.0609,4.0609,0.3407,10.1356
fCMR_Siemens_144,190,2.4819,1.8399,0.1233,0.1584,0.1233,2.7906,2.7906,2.7906,0.1382,7.5658
fCMR_Siemens_068,190,1.7018,2.6188,0.2552,0.2553,0.2553,5.2975,5.2975,5.2975,0.2876,12.9441
fCMR_Siemens_198,190,2.9542,3.0863,0.2451,0.245,0.245,2.3659,2.3659,2.3659,0.2725,6.5271
fCMR_Siemens_018,191,1.3009,2.593,0.0906,0.0948,0.0962,2.4823,2.4823,2.4823,0.2678,11.4124
fCMR_Siemens_113,191,3.0679,2.3236,0.0798,0.0798,0.0798,6.9327,6.9327,6.9327,0.1158,15.717
fCMR_Siemens_027,191,2.4661,2.5304,0.2159,0.2158,0.2158,0.3217,0.3217,0.3217,0.2401,2.5608
fCMR_Siemens_006,191,2.729,2.878,0.3937,0.5296,0.3936,3.8868,3.8868,3.8868,0.4079,9.5781
fCMR_Siemens_144,191,1.7761,2.6114,0.0974,0.0972,0.0971,1.2654,1.2654,1.2654,0.1725,5.6393
fCMR_Siemens_068,191,2.4808,2.4966,0.3934,0.3934,0.3934,2.3419,2.3419,2.3419,0.4247,8.0296
fCMR_Siemens_198,191,1.5933,2.3177,0.2591,0.259,0.259,1.5747,1.5747,1.5747,0.2848,4.904
fCMR_Siemens_018,192,1.8752,1.362,0.3436,0.3426,0.3423,2.2816,2.2816,2.2816,0.4275,7.209
fCMR_Siemens_113,192,3.1081,2.9162,0.1107,0.1107,0.1107,6.9283,6.9283,6.9283,0.1641,15.7586
fCMR_Siemens_027,192,2.479,2.5029,0.181,0.1811,0.1811,4.1054,4.1054,4.1054,0.2455,11.6542
fCMR_Siemens_006,192,1.328,3.5269,0.3703,0.257,0.8771,0.46,0.46,0.46,0.901,5.3475
fCMR_Siemens_144,192,2.2533,1.7923,0.198,0.198,0.198,2.7046,2.7046,2.7046,0.2231,6.9307
fCMR_Siemens_068,192,1.8051,2.1519,0.4447,0.445,0.4451,1.4747,1.4747,1.4747,0.453,5.0596
fCMR_Siemens_198,192,1.5802,1.5562,0.3055,0.3056,0.3057,2.7558,2.7558,2.7558,0.3333,7.6005
fCMR_Siemens_018,193,2.8167,2.9018,0.536,0.5345,0.534,5.1554,5.1554,5.1554,0.6252,13.8021
fCMR_Siemens_113,193,2.8136,3.328,0.0843,0.0843,0.0843,9.1066,9.1066,9.1066,0.1133,19.2917
fCMR_Siemens_027,193,1.413,2.7312,0.1223,0.1223,0.1224,0.9696,0.9696,0.9696,0.1798,3.167
fCMR_Siemens_006,193,2.3184,3.4358,0.5063,0.9463,1.0536,2.8238,2.8238,2.8238,1.0297,9.118
fCMR_Siemens_144,193,2.3192,2.404,0.0949,0.4655,0.5946,0.8118,0.8118,0.8118,0.7023,5.9685
fCMR_Siemens_068,193,2.7885,2.68,0.7443,0.7439,0.7437,2.1067,2.1067,2.1067,0.755,5.3236
fCMR_Siemens_198,193,3.1357,2.6646,0.2773,0.2773,0.2772,2.6329,2.6329,2.6329,0.2866,8.4556
fCMR_Siemens_018,194,2.7415,2.5012,0.5726,0.5717,0.5714,2.5357,2.5357,2.5357,0.6201,11.3257
fCMR_Siemens_113,194,2.9994,2.7032,0.0858,0.0858,0.0858,6.3103,6.3103,6.3103,0.1297,14.7065
fCMR_Siemens_027,194,1.0055,1.9705,0.1973,0.1972,0.1972,1.3431,1.3431,1.3431,0.2253,4.1347
fCMR_Siemens_006,194,3.1221,0.3346,0.2035,0.2035,0.2035,1.7608,1.7608,1.7608,0.2315,6.9864
fCMR_Siemens_144,194,2.8794,2.6071,0.1759,0.1756,0.1755,2.9118,2.9118,2.9118,0.2131,6.624
fCMR_Siemens_068,194,0.5955,3.1359,0.4097,0.4157,0.4177,6.9689,6.9689,6.9689,0.446,16.4398
fCMR_Siemens_198,194,2.7001,2.7778,0.1897,0.1897,0.1897,0.6345,0.6345,0.6345,0.2149,2.7318
fCMR_Siemens_018,195,0.8085,2.5656,0.2836,0.5064,0.5683,1.4681,1.4681,1.4681,0.7271,5.0137
fCMR_Siemens_113,195,1.8462,1.1206,0.0771,0.0771,0.0771,8.3803,8.3803,8.3803,0.0967,18.2666
fCMR_Siemens_027,195,1.776,3.2252,0.1734,0.4325,0.1734,0.3259,0.3259,0.3259,0.2058,2.8303
fCMR_Siemens_006,195,2.5419,2.7333,0.5016,0.5784,0.6007,0.7156,0.7156,0.7156,0.6539,5.7769
fCMR_Siemens_144,195,2.2635,2.6735,0.1776,0.1777,0.1777,1.7798,1.7798,1.7798,0.2034,5.3154
fCMR_Siemens_068,195,2.7691,0.9398,0.3204,0.3204,0.3204,1.6331,1.6331,1.6331,0.3338,4.4442
fCMR_Siemens_198,195,2.6268,2.2258,0.2397,0.2397,0.2397,1.0362,1.0362,1.0362,0.2501,4.5056
fCMR_Siemens_018,196,1.9664,2.8965,0.5171,0.5191,0.5197,1.7146,1.7146,1.7146,0.5677,7.1424
fCMR_Siemens_113,196,3.0346,2.433,0.0374,0.0375,0.0375,8.6788,8.6788,8.6788,0.1129,18.9263
fCMR_Siemens_027,196,2.0849,2.7283,0.0643,0.0644,0.0644,3.7268,3.7268,3.7268,0.1313,8.6795
fCMR_Siemens_006,196,1.8827,3.6921,0.226,0.6498,0.226,2.9933,2.9933,2.9933,0.26,9.2027
fCMR_Siemens_144,196,1.6356,2.9939,0.1239,0.1238,0.1238,3.0522,3.0522,3.0522,0.1904,7.3651
fCMR_Siemens_068,196,1.5926,1.8191,0.5401,0.5401,0.5401,1.1098,1.1098,1.1098,0.5961,4.0414
fCMR_Siemens_198,196,3.1349,2.823,0.2106,0.2106,0.2106,1.7095,1.7095,1.7095,0.2314,6.0978
fCMR_Siemens_018,197,2.2734,2.0686,0.3143,0.3116,0.3107,1.1902,1.1902,1.1902,0.4105,3.3208
fCMR_Siemens_113,197,2.6061,2.964,0.0652,0.0652,0.0652,5.5444,5.5444,5.5444,0.0945,12.8585
fCMR_Siemens_027,197,2.978,3.2298,0.1639,0.1639,0.1639,1.2397,1.2397,1.2397,0.2173,3.8962
fCMR_Siemens_006,197,2.75,1.3865,0.2542,0.2542,0.2542,2.567,2.567,2.567,0.2817,7.0519
fCMR_Siemens_144,197,2.1163,2.4205,0.183,0.4759,0.1829,0.7151,0.7151,0.7151,0.2251,2.9673
fCMR_Siemens_068,197,3.0359,2.8411,0.2585,0.2594,0.2597,7.38,7.38,7.38,0.3173,15.874
fCMR_Siemens_198,197,2.7564,2.7749,0.2541,0.5433,0.592,1.9397,1.9397,1.9397,0.7451,7.2492
fCMR_Siemens_018,198,3.112,1.9403,0.2699,0.2566,0.28,2.8057,2.8057,2.8057,0.3849,11.0197
fCMR_Siemens_113,198,2.2963,1.2036,0.0577,0.0577,0.0577,5.1627,5.1627,5.1627,0.1371,11.4586
fCMR_Siemens_027,198,2.7379,2.8088,0.127,0.127,0.127,3.8398,3.8398,3.8398,0.1628,9.1692
fCMR_Siemens_006,198,2.7997,2.1901,0.2722,0.2722,0.2722,3.3346,3.3346,3.3346,0.3039,8.1393
fCMR_Siemens_144,198,1.0158,1.5819,0.1035,0.1032,0.1031,1.3789,1.3789,1.3789,0.1793,3.5625
fCMR_Siemens_068,198,1.7382,1.7075,0.7307,0.7312,0.7313,1.2646,1.2646,1.2646,0.7374,5.6713
fCMR_Siemens_198,198,2.8155,2.6187,0.1912,0.1912,0.1912,3.4705,3.4705,3.4705,0.1968,9.4964
fCMR_Siemens_018,199,1.6216,2.9273,0.5693,0.7921,0.8728,3.8798,3.8798,3.8798,1.0551,10.7819
fCMR_Siemens_113,199,1.5896,2.4553,0.0688,0.0688,0.0688,4.493,4.493,4.493,0.1291,10.1686
fCMR_Siemens_027,199,0.8372,1.3179,0.0946,0.0946,0.0946,1.2287,1.2287,1.2287,0.1298,3.491
fCMR_Siemens_006,199,2.8668,0.9127,0.2902,0.6834,0.79,2.0259,2.0259,2.0259,0.818,8.9864
fCMR_Siemens_144,199,1.7172,1.8648,0.1115,0.1113,0.1112,1.1032,1.1032,1.1032,0.2035,4.9371
fCMR_Siemens_068,199,1.2797,3.059,0.5624,0.7778,0.5698,0.6739,0.6739,0.6739,0.5987,6.533
fCMR_Siemens_198,199,2.9182,1.2277,0.2434,0.2434,0.2434,0.59,0.59,0.59,0.2778,4.82
fCMR_Siemens_018,200,2.9694,1.5969,0.4386,0.4396,0.4399,0.6092,0.6092,0.6092,0.4465,2.2702
fCMR_Siemens_113,200,0.6373,2.1675,0.06,0.06,0.06,4.2019,4.2019,4.2019,0.1342,9.7589
fCMR_Siemens_027,200,2.1486,2.0524,0.0679,0.068,0.0681,3.4672,3.4672,3.4672,0.1718,8.711
fCMR_Siemens_006,200,2.8174,1.975,0.5218,0.2228,0.7005,3.0928,3.0928,3.0928,0.7209,12.923
fCMR_Siemens_144,200,2.1001,2.4582,0.0739,0.0739,0.0739,1.9761,1.9761,1.9761,0.1322,4.7758
fCMR_Siemens_068,200,1.4311,3.2932,0.356,0.356,0.356,2.2022,2.2022,2.2022,0.3617,6.402
fCMR_Siemens_198,200,1.1302,2.6355,0.199,0.199,0.199,2.5954,2.5954,2.5954,0.2283,7.5942
fCMR_Siemens_018,201,1.2708,1.1293,0.131,0.1315,0.1317,2.2156,2.2156,2.2156,0.2285,5.1184
fCMR_Siemens_113,201,3.1013,2.5702,0.0726,0.0726,0.0726,8.5597,8.5597,8.5597,0.1366,19.77
fCMR_Siemens_027,201,2.4283,2.7743,0.1738,0.1739,0.1739,1.7836,1.7836,1.7836,0.2235,5.161
fCMR_Siemens_006,201,2.918,2.4773,0.2997,0.3,0.3001,1.2444,1.2444,1.2444,0.3194,4.328
fCMR_Siemens_144,201,1.3573,2.3299,0.1479,0.5899,0.7226,0.0503,0.0503,0.0503,0.7574,6.5805
fCMR_Siemens_068,201,2.9822,1.8981,0.6839,0.6886,0.6901,0.3881,0.3881,0.3881,0.7056,2.0798
fCMR_Siemens_198,201,1.6214,2.4108,0.2394,0.2395,0.2395,0.8404,0.8404,0.8404,0.2503,3.5553
fCMR_Siemens_018,202,2.7862,3.3641,0.4542,1.1428,0.4768,2.5703,2.5703,2.5703,0.5387,8.4197
fCMR_Siemens_113,202,2.1311,2.1074,0.086,0.086,0.086,5.0812,5.0812,5.0812,0.1434,11.2544
fCMR_Siemens_027,202,2.6322,2.0575,0.1571,0.1565,0.1572,2.2763,2.2763,2.2763,0.1844,4.9763
fCMR_Siemens_006,202,2.9377,2.5422,0.3111,0.311,0.311,2.3833,2.3833,2.3833,0.3408,7.7083
fCMR_Siemens_144,202,2.8424,2.3773,0.0795,0.0795,0.0795,0.7553,0.7553,0.7553,0.1112,3.146
fCMR_Siemens_068,202,3.1292,2.2092,0.1586,0.1587,0.1587,8.438,8.438,8.438,0.1944,19.157
fCMR_Siemens_198,202,1.5003,2.7922,0.2329,0.2329,0.2329,2.2779,2.2779,2.2779,0.2465,5.99
fCMR_Siemens_018,203,2.7626,2.2213,0.254,0.2582,0.2595,0.4215,0.4215,0.4215,0.3303,3.8006
fCMR_Siemens_113,203,2.5021,0.6627,0.0836,0.0836,0.0836,5.3583,5.3583,5.3583,0.1005,11.7795
fCMR_Siemens_027,203,2.8881,2.5872,0.1335,0.1335,0.1335,3.0526,3.0526,3.0526,0.1792,7.605
fCMR_Siemens_006,203,2.8649,2.015,0.3206,0.6992,0.8046,1.7526,1.7526,1.7526,0.843,6.9328
fCMR_Siemens_144,203,1.9362,2.3487,0.1516,0.2827,0.1517,0.2964,0.2964,0.2964,0.1786,2.5958
fCMR_Siemens_068,203,2.1623,3.0426,0.5376,0.5384,0.5387,2.9493,2.9493,2.9493,0.5439,8.3151
fCMR_Siemens_198,203,2.5031,2.5863,0.2536,0.2536,0.2536,2.0097,2.0097,2.0097,0.2651,5.0901
fCMR_Siemens_018,204,2.1999,2.6601,0.2307,0.2317,0.2321,0.8372,0.8372,0.8372,0.3322,3.0777
fCMR_Siemens_113,204,3.0214,2.8316,0.1083,0.1082,0.1081,3.0928,3.0928,3.0928,0.1598,7.6812
fCMR_Siemens_027,204,2.0449,3.1285,0.1065,0.6439,0.1074,0.7349,0.7349,0.7349,0.1869,3.029
fCMR_Siemens_006,204,2.4939,3.2237,0.3567,0.1929,1.3223,1.0131,1.0131,1.0131,1.3877,6.8747
fCMR_Siemens_144,204,2.4345,2.2344,0.1757,0.3975,0.7254,0.9175,0.9175,0.9175,0.7812,5.4888
fCMR_Siemens_068,204,1.5544,1.7174,0.2883,0.2882,0.2881,1.6798,1.6798,1.6798,0.3645,5.8974
fCMR_Siemens_198,204,3.0588,2.9081,0.2661,0.2661,0.2661,3.1266,3.1266,3.1266,0.2775,6.9444
fCMR_Siemens_018,205,1.7383,2.3043,0.1105,0.1105,0.1105,0.9346,0.9346,0.9346,0.1468,2.9282
fCMR_Siemens_113,205,1.6498,2.9894,0.0389,0.0389,0.0389,6.2954,6.2954,6.2954,0.0951,13.8444
fCMR_Siemens_027,205,2.0096,2.1408,0.082,0.0819,0.0819,1.9539,1.9539,1.9539,0.1682,4.8318
fCMR_Siemens_006,205,2.5721,2.6415,0.2251,0.2252,0.2252,1.6528,1.6528,1.6528,0.253,5.575
fCMR_Siemens_144,205,0.7185,2.7394,0.0961,0.0961,0.0961,1.4808,1.4808,1.4808,0.1349,6.7211
fCMR_Siemens_068,205,2.3343,2.4193,0.3508,0.3507,0.3507,0.161,0.161,0.161,0.3766,2.1154
fCMR_Siemens_198,205,3.109,1.9661,0.2172,0.2172,0.2172,0.6555,0.6555,0.6555,0.2302,2.5389
fCMR_Siemens_018,206,2.6496,2.5222,0.3629,0.365,0.3657,2.7272,2.7272,2.7272,0.3831,9.3623
fCMR_Siemens_113,206,1.5662,2.4526,0.0792,0.0791,0.0791,5.6773,5.6773,5.6773,0.1097,12.3748
fCMR_Siemens_027,206,1.8123,2.4868,0.114,0.1141,0.1141,1.068,1.068,1.068,0.137,4.4212
fCMR_Siemens_006,206,2.7725,2.684,0.2603,0.2609,0.2611,3.26,3.26,3.26,0.2886,8.2197
fCMR_Siemens_144,206,2.3497,2.7012,0.1594,0.1594,0.1594,3.6003,3.6003,3.6003,0.1912,8.9894
fCMR_Siemens_068,206,1.8366,2.2345,0.5773,0.5768,0.5767,2.2233,2.2233,2.2233,0.5917,5.5566
fCMR_Siemens_198,206,1.5777,2.2425,0.3433,0.3434,0.3434,1.483,1.483,1.483,0.3515,4.714
fCMR_Siemens_018,207,2.6598,2.7835,0.1203,0.1203,0.1203,0.1598,0.1598,0.1598,0.147,2.2164
fCMR_Siemens_113,207,1.6132,3.0664,0.0932,0.0932,0.0932,8.0781,8.0781,8.0781,0.1712,18.0233
fCMR_Siemens_027,207,2.3437,1.442,0.1612,0.1612,0.1612,0.9857,0.9857,0.9857,0.1718,2.7861
fCMR_Siemens_006,207,2.878,2.8342,0.3097,0.3099,0.3099,1.7644,1.7644,1.7644,0.3455,4.8282
fCMR_Siemens_144,207,2.3583,2.8659,0.1144,0.1145,0.1145,2.0876,2.0876,2.0876,0.1448,5.3954
fCMR_Siemens_068,207,2.0366,0.9235,0.3511,0.3511,0.3511,1.3957,1.3957,1.3957,0.364,4.2672
fCMR_Siemens_198,207,3.051,2.2012,0.2134,0.2134,0.2134,0.3013,0.3013,0.3013,0.2422,2.8846
fCMR_Siemens_018,208,3.0713,3.1211,0.2039,0.2657,0.2836,2.05,2.05,2.05,0.5413,14.9996
fCMR_Siemens_113,208,2.6219,2.8338,0.0803,0.0803,0.0803,5.8784,5.8784,5.8784,0.1553,13.0962
fCMR_Siemens_027,208,1.0689,1.8677,0.1204,0.1203,0.1203,0.6514,0.6514,0.6514,0.1692,3.0039
fCMR_Siemens_006,208,2.0564,2.0015,0.2599,0.2599,0.2599,2.8507,2.8507,2.8507,0.2822,6.7189
fCMR_Siemens_144,208,2.1823,0.5867,0.0795,0.0794,0.0794,1.334,1.334,1.334,0.157,3.3076
fCMR_Siemens_068,208,2.0173,1.8317,0.4927,0.4927,0.4928,0.5814,0.5814,0.5814,0.5268,3.5719
fCMR_Siemens_198,208,2.0811,2.4864,0.271,0.2712,0.2713,0.8144,0.8144,0.8144,0.3015,4.3845
fCMR_Siemens_018,209,0.8917,3.1336,0.1925,0.1933,0.1935,0.9547,0.9547,0.9547,0.2265,3.8336
fCMR_Siemens_113,209,1.9845,2.3908,0.1117,0.1117,0.1117,8.0234,8.0234,8.0234,0.1467,17.0711
fCMR_Siemens_027,209,2.6069,2.6959,0.2232,0.2232,0.2231,1.2788,1.2788,1.2788,0.2617,3.7264
fCMR_Siemens_006,209,2.5532,1.9603,0.2303,0.6607,0.78,1.4663,1.4663,1.4663,0.8321,8.3974
fCMR_Siemens_144,209,1.0136,2.8225,0.1695,0.1694,0.1694,1.6497,1.6497,1.6497,0.2026,4.6405
fCMR_Siemens_068,209,1.3728,1.9466,0.6237,0.4421,0.626,0.1541,0.1541,0.1541,0.6361,2.7323
fCMR_Siemens_198,209,2.2123,1.2647,0.261,0.261,0.261,2.3455,2.3455,2.3455,0.2754,6.0095
fCMR_Siemens_018,210,3.0363,2.288,0.3502,1.0245,0.3521,1.657,1.657,1.657,0.3987,6.5458
fCMR_Siemens_113,210,2.0464,1.6023,0.0819,0.082,0.082,8.8156,8.8156,8.8156,0.1237,19.0594
fCMR_Siemens_027,210,2.2835,2.1387,0.2338,0.2336,0.2336,0.7536,0.7536,0.7536,0.2878,2.5399
fCMR_Siemens_006,210,1.1263,2.8208,0.291,0.2917,0.2919,0.8304,0.8304,0.8304,0.3358,3.0699
fCMR_Siemens_144,210,1.9162,2.9706,0.1857,0.3112,0.1857,1.809,1.809,1.809,0.2014,4.51
fCMR_Siemens_068,210,1.8576,3.0326,0.4543,0.4539,0.4538,0.6237,0.6237,0.6237,0.4838,4.3788
fCMR_Siemens_198,210,1.4136,3.3667,0.2724,0.2724,0.2724,1.7633,1.7633,1.7633,0.2904,5.5468
fCMR_Siemens_018,211,2.4686,1.0773,0.3859,0.3924,0.3943,1.6279,1.6279,1.6279,0.4507,5.1996
fCMR_Siemens_113,211,2.4908,2.1035,0.052,0.0521,0.0521,4.766,4.766,4.766,0.0995,11.2066
fCMR_Siemens_027,211,2.748,2.7917,0.072,0.0727,0.073,1.8848,1.8848,1.8848,0.2168,5.1104
fCMR_Siemens_006,211,2.5493,3.0833,0.2726,0.2726,0.2726,2.973,2.973,2.973,0.2829,7.4378
fCMR_Siemens_144,211,2.7418,3.2613,0.1222,0.4577,0.5894,2.1318,2.1318,2.1318,0.8328,7.964
fCMR_Siemens_068,211,2.4683,2.8784,0.5002,0.5013,0.5016,1.8961,1.8961,1.8961,0.5462,7.369
fCMR_Siemens_198,211,3.0753,1.3204,0.1789,0.1789,0.1789,0.7312,0.7312,0.7312,0.2136,4.1492
fCMR_Siemens_018,212,1.4284,2.1924,0.6349,0.6346,0.6345,4.8659,4.8659,4.8659,0.6511,13.0026
fCMR_Siemens_113,212,2.2458,1.137,0.0772,0.0771,0.0771,5.912,5.912,5.912,0.1583,13.4828
fCMR_Siemens_027,212,1.3924,1.9727,0.1292,0.1293,0.1294,2.4988,2.4988,2.4988,0.1693,7.2408
fCMR_Siemens_006,212,1.8977,1.5653,0.1913,0.1913,0.1914,2.3348,2.3348,2.3348,0.2099,6.5051
fCMR_Siemens_144,212,1.5977,0.7573,0.1693,0.1692,0.1692,1.8211,1.8211,1.8211,0.2001,5.1337
fCMR_Siemens_068,212,1.046,3.3176,0.3862,0.3865,0.3867,3.5937,3.5937,3.5937,0.4057,8.2214
fCMR_Siemens_198,212,1.9294,2.4887,0.2517,0.319,0.2536,2.004,2.004,2.004,0.3466,6.7008
fCMR_Siemens_018,213,1.9266,2.6356,0.4299,0.4321,0.4328,0.9941,0.9941,0.9941,0.4683,4.3662
fCMR_Siemens_113,213,3.0806,2.0015,0.0869,0.0869,0.0869,3.2548,3.2548,3.2548,0.1047,8.3875
fCMR_Siemens_027,213,1.7458,2.575,0.1595,0.1595,0.1596,1.0022,1.0022,1.0022,0.2013,5.0582
fCMR_Siemens_006,213,2.356,2.8506,0.1901,0.1901,0.19,1.9341,1.9341,1.9341,0.2163,4.8988
fCMR_Siemens_144,213,1.9339,2.9804,0.1228,0.1228,0.1229,1.7082,1.7082,1.7082,0.1396,6.5312
fCMR_Siemens_068,213,3.0658,2.7611,0.3632,0.3643,0.3646,2.1069,2.1069,2.1069,0.4077,5.8236
fCMR_Siemens_198,213,2.4474,2.3001,0.2064,0.2064,0.2064,1.2923,1.2923,1.2923,0.2377,4.3895
fCMR_Siemens_018,214,1.9495,3.2362,0.1642,0.1642,0.1642,2.4196,2.4196,2.4196,0.2489,7.0048
fCMR_Siemens_113,214,1.2363,2.5737,0.0889,0.0889,0.089,8.9429,8.9429,8.9429,0.1316,19.6334
fCMR_Siemens_027,214,2.1863,2.3453,0.1359,0.1359,0.1359,1.8779,1.8779,1.8779,0.1728,5.4789
fCMR_Siemens_006,214,2.0409,1.5541,0.1886,0.1886,0.1886,1.5244,1.5244,1.5244,0.2127,3.878
fCMR_Siemens_144,214,1.3877,3.1511,0.1151,0.1151,0.1151,0.8022,0.8022,0.8022,0.1555,2.6213
fCMR_Siemens_068,214,1.1515,3.1841,0.4403,0.4405,0.4406,3.1029,3.1029,3.1029,0.4572,8.1202
fCMR_Siemens_198,214,2.1547,2.4362,0.2389,0.2389,0.2389,0.7386,0.7386,0.7386,0.2502,2.5765
fCMR_Siemens_018,215,2.5726,2.6906,0.3351,0.9992,0.3357,2.1063,2.1063,2.1063,0.3664,5.6745
fCMR_Siemens_113,215,1.3208,2.0338,0.1012,0.1011,0.1011,6.6301,6.6301,6.6301,0.1107,14.2406
fCMR_Siemens_027,215,1.2095,1.0795,0.1295,0.1295,0.1295,1.2363,1.2363,1.2363,0.1835,5.6865
fCMR_Siemens_006,215,3.0656,1.4089,0.8102,1.1106,1.2413,1.1162,1.1162,1.1162,1.2987,7.8662
fCMR_Siemens_144,215,2.1728,2.1669,0.1683,0.1239,0.1683,1.6625,1.6625,1.6625,0.1949,4.4872
fCMR_Siemens_068,215,2.4402,1.8197,0.3845,0.3869,0.3877,1.7323,1.7323,1.7323,0.4397,5.9699
fCMR_Siemens_198,215,2.725,3.2106,0.1832,0.1831,0.183,1.1366,1.1366,1.1366,0.2137,4.714
fCMR_Siemens_018,216,2.9436,2.3135,0.1944,0.1066,0.1947,1.2377,1.2377,1.2377,0.2879,5.0312
fCMR_Siemens_113,216,2.2948,0.7705,0.0475,0.0474,0.0474,5.0006,5.0006,5.0006,0.14,11.6884
fCMR_Siemens_027,216,2.0495,2.6495,0.161,0.161,0.161,0.66,0.66,0.66,0.2126,2.851
fCMR_Siemens_006,216,2.7751,2.1447,0.345,0.3242,0.7371,1.4462,1.4462,1.4462,0.7559,8.143
fCMR_Siemens_144,216,2.2637,3.32,0.2501,0.2502,0.2502,5.5699,5.5699,5.5699,0.2617,14.0322
fCMR_Siemens_068,216,1.8844,3.7717,0.2324,0.3215,0.2324,2.061,2.061,2.061,0.2486,5.3875
fCMR_Siemens_198,216,2.3355,2.1746,0.2554,0.2554,0.2554,2.6415,2.6415,2.6415,0.2702,6.6194
fCMR_Siemens_018,217,2.9022,2.5385,0.4376,0.4388,0.4392,1.0413,1.0413,1.0413,0.5015,5.3196
fCMR_Siemens_113,217,2.7965,1.7794,0.0339,0.0339,0.0339,10.0185,10.0185,10.0185,0.0646,21.3589
fCMR_Siemens_027,217,2.8846,1.8053,0.1277,0.1275,0.1275,2.6408,2.6408,2.6408,0.1808,6.6006
fCMR_Siemens_006,217,3.0097,3.9411,0.5214,0.7136,0.7655,4.129,4.129,4.129,0.8091,11.3367
fCMR_Siemens_144,217,2.6516,2.553,0.124,0.124,0.124,1.9965,1.9965,1.9965,0.149,5.4294
fCMR_Siemens_068,217,1.3995,3.3644,0.3572,0.3571,0.3571,7.0223,7.0223,7.0223,0.3878,19.1943
fCMR_Siemens_198,217,2.7469,2.65,0.2015,0.2015,0.2014,0.9212,0.9212,0.9212,0.2364,3.2345
fCMR_Siemens_018,218,2.7791,3.2095,0.2665,0.2665,0.2665,0.2143,0.2143,0.2143,0.3182,1.6741
fCMR_Siemens_113,218,2.5905,2.9134,0.0903,0.0903,0.0903,4.9003,4.9003,4.9003,0.134,12.974
fCMR_Siemens_027,218,2.9261,2.3976,0.1628,0.1628,0.1627,1.7684,1.7684,1.7684,0.2369,5.2993
fCMR_Siemens_006,218,2.8135,2.7974,0.2369,0.3874,0.6945,0.7736,0.7736,0.7736,0.7772,5.7856
fCMR_Siemens_144,218,2.3692,2.5687,0.1863,0.1864,0.1864,2.7917,2.7917,2.7917,0.2019,7.7298
fCMR_Siemens_068,218,2.9793,2.0523,0.5032,0.5041,0.5044,0.5951,0.5951,0.5951,0.5107,3.1466
fCMR_Siemens_198,218,0.8452,2.4413,0.3476,0.3476,0.3476,2.1107,2.1107,2.1107,0.3599,6.6573
fCMR_Siemens_018,219,2.985,2.198,0.477,1.477,0.4784,1.67,1.67,1.67,0.4907,6.213
fCMR_Siemens_113,219,2.0225,2.2326,0.0908,0.1298,0.0909,7.0033,7.0033,7.0033,0.1489,16.2023
fCMR_Siemens_027,219,3.0496,0.4294,0.1059,0.1059,0.1059,0.7167,0.7167,0.7167,0.1481,3.3737
fCMR_Siemens_006,219,2.7788,2.4465,0.2446,0.2447,0.2448,4.4886,4.4886,4.4886,0.2553,10.9835
fCMR_Siemens_144,219,2.2628,3.0408,0.1469,0.1468,0.1467,1.521,1.521,1.521,0.2017,3.8503
fCMR_Siemens_068,219,3.0149,2.6883,0.5711,0.5796,0.5824,3.1706,3.1706,3.1706,0.5916,9.8587
fCMR_Siemens_198,219,3.0131,1.6337,0.3334,0.3334,0.3334,1.4136,1.4136,1.4136,0.3393,4.1819
fCMR_Siemens_018,220,2.5365,3.6211,0.35,0.3496,0.3494,2.3604,2.3604,2.3604,0.3868,6.0855
fCMR_Siemens_113,220,2.9543,2.8439,0.1225,0.1225,0.1225,8.1126,8.1126,8.1126,0.1352,17.0986
