subject_id,step,angle,translation,GD_EP,CD_EP,GD_IP,CD_IP
fCMR_Philips_087,214,1.6335,2.1654,0.3469,1.4138,0.3557,3.3733
fCMR_Philips_003,214,1.4912,1.0485,0.1646,0.1593,0.1903,0.7139
fCMR_Philips_047,214,2.072,2.4803,0.2638,2.0072,0.2814,5.67
fCMR_Philips_057,214,1.6793,1.2236,0.3121,0.8946,0.3184,2.131
fCMR_Philips_097,214,1.387,2.5787,0.3274,0.0276,0.3355,0.9184
fCMR_Philips_070,214,3.0468,2.2238,0.3901,1.4933,0.3991,3.7636
fCMR_Philips_068,214,2.6075,2.7802,0.197,0.3745,0.2191,1.2508
fCMR_Philips_117,215,2.8617,0.9937,0.172,1.3061,0.2258,3.7069
fCMR_Philips_002,215,2.4243,1.279,0.1785,1.5651,0.2046,3.5759
fCMR_Philips_052,215,2.4888,2.9123,0.1874,0.5921,0.2029,1.8113
fCMR_Philips_123,215,2.8153,3.0144,0.1069,0.1027,0.1255,1.229
fCMR_Philips_079,215,2.7556,3.2483,0.1228,0.2453,0.1328,1.4094
fCMR_Philips_041,215,2.2864,3.6769,0.043,0.1648,0.0817,0.9642
fCMR_Philips_090,215,2.5149,2.1772,0.1908,1.251,0.2114,3.681
fCMR_Philips_114,215,2.1525,3.4009,0.152,2.3842,0.2179,5.6621
fCMR_Philips_065,215,2.3866,2.2833,0.1109,1.0371,0.1397,2.647
fCMR_Philips_132,215,2.1042,3.0707,0.1875,4.2182,0.1945,8.9102
fCMR_Philips_031,215,2.8799,2.2684,0.087,0.8084,0.1214,2.7265
fCMR_Philips_104,215,2.706,3.4431,0.1967,1.9014,0.2291,4.9414
fCMR_Philips_094,215,3.0522,2.5285,0.1178,1.0224,0.1562,3.2463
fCMR_Philips_136,215,2.0749,3.1271,0.0485,0.0779,0.1308,0.4867
fCMR_Philips_087,215,1.7907,3.0482,0.3955,3.2112,0.3988,6.8788
fCMR_Philips_003,215,2.9691,3.5418,0.1747,0.7338,0.1901,2.2163
fCMR_Philips_047,215,2.7348,2.2895,0.3326,3.271,0.3532,7.9006
fCMR_Philips_057,215,1.6173,3.0601,0.345,0.4866,0.3571,1.3443
fCMR_Philips_097,215,2.747,2.9828,0.3427,0.2439,0.3564,1.2306
fCMR_Philips_070,215,0.7039,3.0603,0.439,1.1487,0.4478,3.571
fCMR_Philips_068,215,3.0233,2.3219,0.2112,1.2569,0.2311,3.0093
fCMR_Philips_117,216,0.9179,3.7734,0.0784,0.4446,0.1277,1.3995
fCMR_Philips_002,216,1.0771,0.7702,0.1576,0.5323,0.1876,1.7454
fCMR_Philips_052,216,2.0438,0.2948,0.1046,0.8293,0.1386,2.7397
fCMR_Philips_123,216,3.0629,2.1972,0.0635,0.7722,0.0832,3.4162
fCMR_Philips_079,216,2.5891,2.2607,0.1758,0.4273,0.1856,1.8057
fCMR_Philips_041,216,2.6245,2.0843,0.0403,0.4351,0.0875,1.7979
fCMR_Philips_090,216,2.1178,2.585,0.0815,1.014,0.1148,2.454
fCMR_Philips_114,216,3.0383,1.7754,0.1034,1.4347,0.1371,3.0855
fCMR_Philips_065,216,2.0529,2.06,0.1159,1.5729,0.1319,3.7778
fCMR_Philips_132,216,2.8306,2.9194,0.1576,3.7628,0.1672,8.2372
fCMR_Philips_031,216,1.9246,2.7767,0.0804,0.6036,0.107,1.9573
fCMR_Philips_104,216,2.6192,2.4186,0.1984,3.3673,0.2788,7.086
fCMR_Philips_094,216,2.2876,1.7458,0.183,0.7015,0.2054,2.747
fCMR_Philips_136,216,1.1036,1.9744,0.0792,0.1789,0.1254,0.8424
fCMR_Philips_087,216,1.8051,2.4331,0.3574,1.7686,0.3722,4.1306
fCMR_Philips_003,216,3.0954,1.8672,0.1726,0.0971,0.1804,0.4152
fCMR_Philips_047,216,2.1771,2.3807,0.2678,3.0146,0.2959,7.5557
fCMR_Philips_057,216,3.0718,3.6398,0.3657,0.8185,0.3709,2.2416
fCMR_Philips_097,216,3.0352,2.1886,0.2781,0.3051,0.2903,1.1926
fCMR_Philips_070,216,1.9944,2.3344,0.3188,1.0997,0.3324,2.876
fCMR_Philips_068,216,1.7368,2.0146,0.2716,0.627,0.2843,1.664
fCMR_Philips_117,217,1.281,1.1095,0.1766,0.4762,0.1911,1.6125
fCMR_Philips_002,217,1.993,1.3902,0.1377,1.0271,0.1509,2.6914
fCMR_Philips_052,217,2.3887,1.0981,0.1245,0.6118,0.1429,2.3299
fCMR_Philips_123,217,2.9415,2.6581,0.0696,0.1552,0.1275,0.9375
fCMR_Philips_079,217,2.2477,2.3144,0.1255,0.8535,0.1579,2.3906
fCMR_Philips_041,217,2.2166,1.9315,0.0435,0.3694,0.0952,1.3781
fCMR_Philips_090,217,1.8467,2.3965,0.1454,0.9405,0.1563,2.3594
fCMR_Philips_114,217,2.3015,0.903,0.1797,1.4147,0.1885,3.2873
fCMR_Philips_065,217,2.933,2.5242,0.1244,1.2751,0.1438,3.0962
fCMR_Philips_132,217,2.7129,0.8282,0.1701,4.3793,0.1897,9.0149
fCMR_Philips_031,217,2.9742,3.0643,0.1216,1.0996,0.1494,3.2647
fCMR_Philips_104,217,1.4135,2.2288,0.0974,1.2745,0.14,3.0456
fCMR_Philips_094,217,2.0431,2.4808,0.0674,0.1296,0.1012,1.1625
fCMR_Philips_136,217,1.9863,1.2798,0.0571,0.1108,0.1168,0.9744
fCMR_Philips_087,217,2.2544,2.6567,0.3993,2.8279,0.4191,6.1016
fCMR_Philips_003,217,1.4022,1.3404,0.1621,0.6005,0.1807,1.8684
fCMR_Philips_047,217,2.9907,2.0363,0.2641,0.5317,0.2721,2.1984
fCMR_Philips_057,217,2.6254,2.7381,0.1771,1.3289,0.2059,3.6138
fCMR_Philips_097,217,2.6271,2.3802,0.3177,0.0529,0.3313,1.0754
fCMR_Philips_070,217,2.4099,0.6851,0.5251,1.3202,0.5282,3.381
fCMR_Philips_068,217,2.1364,1.5161,0.2226,0.7645,0.2321,1.9724
fCMR_Philips_117,218,1.973,2.4442,0.1388,0.749,0.1719,1.925
fCMR_Philips_002,218,0.6327,1.8312,0.2348,0.7571,0.2643,2.6083
fCMR_Philips_052,218,2.4538,2.09,0.201,0.4743,0.2256,1.3788
fCMR_Philips_123,218,3.0445,1.0744,0.115,0.7779,0.1308,2.003
fCMR_Philips_079,218,2.9926,2.9952,0.0782,0.2352,0.1129,1.5868
fCMR_Philips_041,218,1.1697,1.754,0.0287,0.4167,0.0919,1.2942
fCMR_Philips_090,218,1.2857,1.9629,0.1706,0.4419,0.1951,1.3702
fCMR_Philips_114,218,1.0012,3.3956,0.1371,1.6987,0.1627,4.3021
fCMR_Philips_065,218,1.5126,1.5428,0.1535,1.2609,0.1675,3.2164
fCMR_Philips_132,218,2.1274,2.537,0.3055,4.1045,0.3091,8.5667
fCMR_Philips_031,218,1.95,4.2038,0.1222,0.6053,0.1512,1.822
fCMR_Philips_104,218,1.674,2.855,0.0709,1.4798,0.1286,3.9146
fCMR_Philips_094,218,1.9018,2.3709,0.1449,0.7692,0.1568,2.2552
fCMR_Philips_136,218,2.0,2.5138,0.0227,0.6917,0.118,2.0478
fCMR_Philips_087,218,2.9529,0.522,0.3477,3.284,0.3501,7.183
fCMR_Philips_003,218,2.9258,1.7582,0.1331,0.0228,0.1699,0.7892
fCMR_Philips_047,218,1.5361,2.7701,0.2566,1.4703,0.2919,4.1513
fCMR_Philips_057,218,2.2659,2.1028,0.1902,1.4397,0.2024,3.3276
fCMR_Philips_097,218,2.1487,1.664,0.3192,0.4017,0.3484,1.4938
fCMR_Philips_070,218,2.6344,1.8846,0.3439,0.5696,0.3467,1.7414
fCMR_Philips_068,218,3.0563,2.9325,0.3122,0.7069,0.3221,1.9704
fCMR_Philips_117,219,2.9011,3.0436,0.1426,2.3338,0.1836,5.5305
fCMR_Philips_002,219,2.3719,2.2944,0.2103,1.2287,0.2314,3.6351
fCMR_Philips_052,219,2.519,2.1708,0.1864,0.3905,0.2076,1.4883
fCMR_Philips_123,219,3.0364,2.5689,0.0845,0.2774,0.135,1.2902
fCMR_Philips_079,219,2.917,2.7059,0.1789,0.3504,0.2012,1.5731
fCMR_Philips_041,219,1.6049,3.319,0.0969,1.3584,0.1295,3.7027
fCMR_Philips_090,219,1.0966,2.5216,0.1028,0.4016,0.1306,1.1684
fCMR_Philips_114,219,3.0476,2.6843,0.1397,1.2088,0.1641,3.0315
fCMR_Philips_065,219,2.1238,2.3001,0.0269,1.1563,0.0817,3.145
fCMR_Philips_132,219,2.5726,1.0028,0.226,6.5586,0.2399,13.8319
fCMR_Philips_031,219,1.5564,2.8021,0.0934,0.6103,0.1218,1.7395
fCMR_Philips_104,219,1.8782,2.7465,0.078,1.0655,0.1084,2.867
fCMR_Philips_094,219,1.8497,1.518,0.1591,0.5848,0.2062,2.5451
fCMR_Philips_136,219,2.7294,1.7628,0.2238,0.4154,0.2358,1.3149
fCMR_Philips_087,219,2.4445,3.6464,0.3587,0.7178,0.368,2.0641
fCMR_Philips_003,219,0.9709,1.2411,0.1397,0.1383,0.162,0.6272
fCMR_Philips_047,219,2.9442,2.7701,0.1856,1.4106,0.2292,3.9447
fCMR_Philips_057,219,1.3105,2.9058,0.2268,0.6351,0.2324,1.5
fCMR_Philips_097,219,2.3883,3.0298,0.3068,0.0998,0.321,0.887
fCMR_Philips_070,219,2.9437,3.866,0.4786,0.711,0.4897,1.9241
fCMR_Philips_068,219,2.0227,1.456,0.2106,0.6551,0.2425,1.985
fCMR_Philips_117,220,2.0573,1.1309,0.1066,0.8607,0.1225,2.3046
fCMR_Philips_002,220,1.7784,1.7062,0.1611,0.6945,0.1784,2.2444
fCMR_Philips_052,220,2.842,2.2781,0.1688,0.181,0.1935,1.3334
fCMR_Philips_123,220,2.9719,1.5957,0.1132,0.3757,0.1626,1.5319
fCMR_Philips_079,220,1.788,2.057,0.0938,0.7502,0.1501,2.3783
fCMR_Philips_041,220,2.9522,1.0753,0.0283,0.4114,0.0586,1.5752
fCMR_Philips_090,220,0.4704,2.2453,0.1526,0.5269,0.1798,1.3996
fCMR_Philips_114,220,0.3365,3.2149,0.1669,1.481,0.1986,3.3592
fCMR_Philips_065,220,3.0792,1.8596,0.1458,1.2849,0.1715,3.4831
fCMR_Philips_132,220,0.4525,2.3199,0.2925,4.2068,0.297,8.8764
fCMR_Philips_031,220,2.6976,3.1896,0.1584,1.1276,0.1814,2.508
fCMR_Philips_104,220,1.7667,2.7408,0.0932,1.2775,0.1728,3.1814
fCMR_Philips_094,220,0.9485,1.609,0.1586,0.8039,0.1692,2.7697
fCMR_Philips_136,220,1.5389,4.0312,0.0261,0.2067,0.0917,0.8179
fCMR_Philips_087,220,1.8821,2.3549,0.3751,2.6315,0.3814,5.82
fCMR_Philips_003,220,2.8648,2.4932,0.1526,0.0871,0.1854,0.5919
fCMR_Philips_047,220,2.233,1.8108,0.3432,5.8302,0.3595,12.6511
fCMR_Philips_057,220,1.9366,2.0935,0.2502,0.7275,0.2571,2.039
fCMR_Philips_097,220,2.3503,3.1675,0.4506,0.1627,0.4766,0.6264
fCMR_Philips_070,220,1.1072,2.3472,0.3373,0.4188,0.3494,2.087
fCMR_Philips_068,220,2.1617,1.5369,0.2149,0.6776,0.2222,2.5958
fCMR_Philips_117,221,3.0877,0.9875,0.161,0.7354,0.181,1.9756
fCMR_Philips_002,221,2.8542,2.6255,0.193,0.2053,0.2249,1.2814
fCMR_Philips_052,221,2.872,2.5215,0.133,0.79,0.1564,2.1477
fCMR_Philips_123,221,2.9317,1.9797,0.0896,0.7354,0.1076,2.342
fCMR_Philips_079,221,2.7868,1.8707,0.1172,1.0487,0.1408,3.0444
fCMR_Philips_041,221,2.9536,2.1118,0.0296,0.1998,0.075,0.635
fCMR_Philips_090,221,3.139,0.624,0.0909,1.0725,0.1145,2.4402
fCMR_Philips_114,221,1.4203,1.4339,0.1972,1.4388,0.2129,3.4212
fCMR_Philips_065,221,2.0472,2.2103,0.0661,1.0262,0.1393,2.7412
fCMR_Philips_132,221,2.469,2.6459,0.1208,3.1492,0.1251,7.1826
fCMR_Philips_031,221,3.1194,0.9452,0.0686,1.6076,0.1578,3.9333
fCMR_Philips_104,221,3.1221,2.0613,0.0792,1.9924,0.1259,5.0851
fCMR_Philips_094,221,2.9485,2.7325,0.1295,0.5035,0.1645,1.4526
fCMR_Philips_136,221,3.0442,2.7288,0.1661,0.4031,0.1908,1.105
fCMR_Philips_087,221,2.6271,2.3547,0.3379,2.3117,0.3529,5.1918
fCMR_Philips_003,221,2.3749,1.912,0.1738,1.193,0.1879,2.8686
fCMR_Philips_047,221,0.69,2.3886,0.2336,2.0696,0.2563,5.2491
fCMR_Philips_057,221,1.6803,1.042,0.2,1.2097,0.2096,2.8813
fCMR_Philips_097,221,1.0153,1.0348,0.3974,0.3368,0.4078,1.1829
fCMR_Philips_070,221,1.7176,3.1811,0.4622,1.1587,0.48,3.1124
fCMR_Philips_068,221,1.1315,2.7317,0.3094,0.4264,0.3144,1.2696
fCMR_Philips_117,222,2.8371,2.8148,0.1308,0.989,0.1567,2.2978
fCMR_Philips_002,222,2.424,2.0001,0.2617,0.2676,0.2819,1.294
fCMR_Philips_052,222,2.871,2.5912,0.148,0.1451,0.1632,0.7362
fCMR_Philips_123,222,2.576,2.4266,0.1383,0.726,0.1667,2.4041
fCMR_Philips_079,222,2.1144,2.7895,0.2158,1.1203,0.2306,3.2712
fCMR_Philips_041,222,2.1176,2.4762,0.118,0.1814,0.1533,1.1144
fCMR_Philips_090,222,2.1129,2.6063,0.1079,0.3061,0.1365,1.5241
fCMR_Philips_114,222,1.476,2.0797,0.201,1.9661,0.2196,4.5351
fCMR_Philips_065,222,1.4261,3.1353,0.1068,1.0843,0.1506,2.7066
fCMR_Philips_132,222,2.6582,2.2824,0.1935,4.4426,0.2217,9.5625
fCMR_Philips_031,222,0.831,1.1128,0.0804,0.9351,0.1047,2.7361
fCMR_Philips_104,222,1.6714,2.4276,0.063,1.9923,0.112,4.6663
fCMR_Philips_094,222,1.7978,2.0805,0.1201,0.2212,0.1308,1.6896
fCMR_Philips_136,222,3.1244,3.3354,0.1455,0.0528,0.1751,0.4732
fCMR_Philips_087,222,1.8889,3.2099,0.328,1.3579,0.3328,4.3445
fCMR_Philips_003,222,2.7494,3.3584,0.1993,0.1465,0.2187,1.2181
fCMR_Philips_047,222,3.0953,2.3187,0.2449,3.6355,0.2779,9.7149
fCMR_Philips_057,222,2.2043,2.1,0.2722,1.8073,0.2855,4.2422
fCMR_Philips_097,222,1.8814,1.4617,0.3479,0.8196,0.3709,2.8524
fCMR_Philips_070,222,2.0078,2.3231,0.4522,0.8836,0.4592,2.3894
fCMR_Philips_068,222,3.0978,2.983,0.2363,0.7289,0.2451,1.982
fCMR_Philips_117,223,2.7563,2.1588,0.1692,0.7991,0.1793,2.5055
fCMR_Philips_002,223,0.966,2.6853,0.1336,0.9264,0.1389,2.6043
fCMR_Philips_052,223,0.9885,2.1782,0.0848,0.6843,0.1205,2.0253
fCMR_Philips_123,223,3.0938,1.7424,0.115,0.2978,0.1672,1.1345
fCMR_Philips_079,223,2.4246,1.6944,0.0393,0.4293,0.1317,2.6601
fCMR_Philips_041,223,2.2407,1.9427,0.029,0.242,0.0948,1.5357
fCMR_Philips_090,223,1.1189,2.5338,0.1162,0.3678,0.135,1.8596
fCMR_Philips_114,223,2.1124,2.4374,0.1147,0.9857,0.156,2.908
fCMR_Philips_065,223,2.0944,2.7441,0.0755,1.5869,0.1464,3.8378
fCMR_Philips_132,223,2.4389,2.7127,0.2561,2.9812,0.2675,6.9014
fCMR_Philips_031,223,2.2169,2.4739,0.0856,0.1992,0.1087,1.0458
fCMR_Philips_104,223,2.4514,3.0388,0.126,1.3512,0.1714,3.53
fCMR_Philips_094,223,1.3461,1.9919,0.1176,1.2642,0.1624,3.0564
fCMR_Philips_136,223,2.0035,3.0017,0.0892,0.2295,0.1145,1.6988
fCMR_Philips_087,223,3.0453,3.1689,0.3621,2.0136,0.3744,4.5073
fCMR_Philips_003,223,1.8184,2.9099,0.1741,0.0692,0.184,0.5458
fCMR_Philips_047,223,3.1222,1.1313,0.2456,1.5669,0.2876,4.435
fCMR_Philips_057,223,2.8639,2.2692,0.3088,0.9709,0.3125,2.5336
fCMR_Philips_097,223,1.2203,0.753,0.3495,0.2869,0.3654,2.0033
fCMR_Philips_070,223,0.4641,2.9285,0.3125,0.8657,0.3224,2.8717
fCMR_Philips_068,223,2.4433,2.5129,0.2931,1.191,0.3233,2.9183
fCMR_Philips_117,224,2.9523,2.1894,0.2104,0.553,0.2295,1.8028
fCMR_Philips_002,224,2.8846,3.1468,0.1421,1.5237,0.1796,3.3676
fCMR_Philips_052,224,1.4829,3.4365,0.1388,0.4536,0.1695,1.8506
fCMR_Philips_123,224,2.3611,2.3561,0.1947,0.045,0.2103,0.5208
fCMR_Philips_079,224,2.1261,2.3764,0.0565,0.9492,0.0903,2.6999
fCMR_Philips_041,224,2.5177,2.9954,0.0828,0.1702,0.1127,1.1874
fCMR_Philips_090,224,1.152,2.3324,0.0993,0.3097,0.1539,1.5198
fCMR_Philips_114,224,2.6116,2.4267,0.2636,0.6721,0.2656,1.7172
fCMR_Philips_065,224,2.4,3.2511,0.1189,2.2827,0.1715,5.2512
fCMR_Philips_132,224,2.1295,2.631,0.2577,3.4543,0.279,7.5706
fCMR_Philips_031,224,2.8941,3.3544,0.1046,1.1713,0.1624,3.0195
fCMR_Philips_104,224,1.8132,1.4478,0.1872,1.5429,0.2159,3.5908
fCMR_Philips_094,224,1.1094,2.405,0.0483,1.057,0.0662,2.7229
fCMR_Philips_136,224,1.1959,1.8133,0.0196,0.0976,0.0903,0.5934
fCMR_Philips_087,224,2.6424,2.3164,0.4236,1.1035,0.4285,2.8678
fCMR_Philips_003,224,3.0682,3.0671,0.1965,0.4954,0.2289,1.5197
fCMR_Philips_047,224,2.3655,1.8466,0.2016,1.5901,0.231,3.6429
fCMR_Philips_057,224,1.9445,2.9275,0.2582,1.0448,0.2684,2.5015
fCMR_Philips_097,224,2.66,2.4311,0.3078,0.3965,0.3281,1.0561
fCMR_Philips_070,224,2.0928,2.1015,0.3376,0.451,0.3405,1.4431
fCMR_Philips_068,224,1.0597,3.0921,0.2939,0.7615,0.309,1.7696
fCMR_Philips_117,225,2.771,2.1183,0.2133,0.7425,0.2406,1.8307
fCMR_Philips_002,225,2.4818,1.685,0.1714,0.5141,0.1862,2.1207
fCMR_Philips_052,225,2.9786,2.0719,0.1438,0.971,0.1597,2.7937
fCMR_Philips_123,225,2.1055,2.5088,0.1121,0.5494,0.1492,2.4966
fCMR_Philips_079,225,1.8724,1.784,0.0975,0.9147,0.1341,2.7374
fCMR_Philips_041,225,2.3523,1.5761,0.0892,0.256,0.1256,1.648
fCMR_Philips_090,225,1.8362,2.9187,0.1227,1.519,0.1647,3.5403
fCMR_Philips_114,225,2.9244,1.1765,0.0501,2.7796,0.1366,6.0178
fCMR_Philips_065,225,1.5753,3.6419,0.1304,2.2595,0.1712,5.0753
fCMR_Philips_132,225,1.3917,2.4436,0.2116,4.1398,0.2167,8.8176
fCMR_Philips_031,225,2.349,2.2925,0.1328,0.9684,0.1977,3.0756
fCMR_Philips_104,225,2.5083,2.7126,0.086,1.2855,0.1558,3.8722
fCMR_Philips_094,225,2.1982,1.6467,0.0528,0.3685,0.0945,1.5148
fCMR_Philips_136,225,0.8862,2.5323,0.0135,0.3515,0.0893,1.1535
fCMR_Philips_087,225,2.6051,2.5132,0.3429,1.5518,0.3544,3.8392
fCMR_Philips_003,225,2.6595,0.9321,0.1602,0.2184,0.1739,1.0756
fCMR_Philips_047,225,1.1146,2.6829,0.3297,4.2187,0.3362,9.3078
fCMR_Philips_057,225,3.0123,3.1915,0.2859,1.0502,0.2974,2.2123
fCMR_Philips_097,225,2.0854,2.9935,0.2935,0.6897,0.3177,2.1778
fCMR_Philips_070,225,0.8146,2.2148,0.4458,0.5779,0.4603,1.4581
fCMR_Philips_068,225,2.4247,2.4157,0.2322,0.448,0.2461,1.5006
fCMR_Philips_117,226,2.1805,2.629,0.0982,1.0063,0.1546,3.0373
fCMR_Philips_002,226,3.0581,1.8919,0.233,1.7755,0.2355,4.2095
fCMR_Philips_052,226,3.1342,2.3489,0.0957,0.7341,0.1402,2.49
fCMR_Philips_123,226,2.2999,2.3911,0.0932,0.7067,0.1038,2.003
fCMR_Philips_079,226,1.994,2.2844,0.1188,0.4854,0.148,1.8683
fCMR_Philips_041,226,2.6937,3.3144,0.0434,0.3028,0.0829,1.2103
fCMR_Philips_090,226,2.3216,3.7031,0.1022,0.6473,0.1334,1.8891
fCMR_Philips_114,226,2.7892,2.3874,0.207,1.2413,0.2327,2.988
fCMR_Philips_065,226,1.1679,1.8941,0.0672,1.1918,0.109,3.4182
fCMR_Philips_132,226,2.4864,2.5052,0.2667,5.6668,0.2748,11.8562
fCMR_Philips_031,226,1.3912,3.2068,0.1028,1.5124,0.2019,3.7105
fCMR_Philips_104,226,2.461,2.4495,0.0965,1.848,0.149,4.21
fCMR_Philips_094,226,2.5371,3.3674,0.1353,1.9894,0.1499,4.7682
fCMR_Philips_136,226,1.2549,2.7707,0.0774,0.061,0.1323,0.8715
fCMR_Philips_087,226,3.0014,0.3174,0.3993,1.6886,0.404,3.985
fCMR_Philips_003,226,2.5166,3.7596,0.1631,0.5996,0.1761,1.5514
fCMR_Philips_047,226,1.4919,2.1734,0.2718,2.7324,0.3087,7.6276
fCMR_Philips_057,226,2.9288,2.423,0.2162,0.8087,0.2311,2.112
fCMR_Philips_097,226,2.3438,2.8447,0.2061,0.7142,0.2424,2.401
fCMR_Philips_070,226,2.0047,3.0471,0.3292,1.0903,0.3422,2.59
fCMR_Philips_068,226,1.6527,2.8129,0.3106,0.9386,0.3201,2.9649
fCMR_Philips_117,227,2.8571,2.8876,0.1149,0.8677,0.1889,3.0177
fCMR_Philips_002,227,2.6969,2.6472,0.151,1.1443,0.1632,2.7346
fCMR_Philips_052,227,2.679,2.0087,0.1944,0.6269,0.2175,1.946
fCMR_Philips_123,227,1.5753,1.4387,0.1187,0.4258,0.1491,1.3992
fCMR_Philips_079,227,2.4528,2.6812,0.0952,0.3615,0.1254,1.6566
fCMR_Philips_041,227,2.6485,2.3228,0.0793,0.7837,0.1099,3.7799
fCMR_Philips_090,227,2.8143,3.3419,0.0968,0.8572,0.1448,2.1589
fCMR_Philips_114,227,2.465,2.773,0.1372,0.8882,0.1636,2.5376
fCMR_Philips_065,227,1.2533,1.4672,0.0619,1.7097,0.1047,3.8524
fCMR_Philips_132,227,2.6436,2.8021,0.2187,2.6963,0.2309,5.9001
fCMR_Philips_031,227,1.8799,0.4919,0.0973,0.9112,0.1597,2.5073
fCMR_Philips_104,227,2.9926,1.1549,0.092,1.5566,0.1461,3.5052
fCMR_Philips_094,227,2.7939,2.4301,0.1714,0.0803,0.1977,1.2547
fCMR_Philips_136,227,2.4511,2.2833,0.0664,0.1689,0.102,0.7246
fCMR_Philips_087,227,2.1859,2.6813,0.3015,2.1445,0.3103,5.0658
fCMR_Philips_003,227,2.2767,2.0654,0.1942,0.2931,0.2574,0.8505
fCMR_Philips_047,227,1.0835,1.0256,0.2289,2.4905,0.2841,6.2497
fCMR_Philips_057,227,2.6398,2.9219,0.1903,2.4713,0.2024,5.6272
fCMR_Philips_097,227,1.455,1.7314,0.4234,0.1418,0.4461,1.0151
fCMR_Philips_070,227,2.6936,3.4816,0.312,1.1214,0.3296,2.804
fCMR_Philips_068,227,1.4019,1.3481,0.2688,0.205,0.2798,1.4693
fCMR_Philips_117,228,1.8763,2.3584,0.1653,1.1201,0.196,2.9386
fCMR_Philips_002,228,2.0052,0.627,0.1633,1.6801,0.1864,4.0066
fCMR_Philips_052,228,2.291,1.7373,0.1904,0.3093,0.1941,1.7873
fCMR_Philips_123,228,2.6023,2.1691,0.1666,0.1606,0.1877,0.8693
fCMR_Philips_079,228,1.9347,2.3396,0.1246,0.0462,0.1556,1.2248
fCMR_Philips_041,228,2.4796,1.048,0.0363,0.5501,0.1117,2.0964
fCMR_Philips_090,228,2.5085,1.7736,0.118,0.9126,0.1443,2.3821
fCMR_Philips_114,228,2.4549,2.0165,0.1305,2.105,0.1551,4.7581
fCMR_Philips_065,228,2.8894,2.5913,0.1706,2.4217,0.1943,5.8454
fCMR_Philips_132,228,1.9909,1.4165,0.2192,4.517,0.2374,9.5422
fCMR_Philips_031,228,1.436,2.4829,0.0492,1.608,0.1173,3.6335
fCMR_Philips_104,228,2.5229,2.4681,0.211,1.245,0.2218,2.8793
fCMR_Philips_094,228,2.528,2.3328,0.0909,0.4453,0.1711,1.6827
fCMR_Philips_136,228,1.7848,3.1388,0.0484,0.1463,0.0975,0.7408
fCMR_Philips_087,228,2.3345,1.0181,0.3986,1.6551,0.404,4.3447
fCMR_Philips_003,228,2.7975,3.4486,0.089,0.6252,0.1118,1.5526
fCMR_Philips_047,228,2.0024,2.4933,0.3683,6.9692,0.3853,15.3881
fCMR_Philips_057,228,2.962,1.4475,0.2203,0.7692,0.2384,1.7688
fCMR_Philips_097,228,3.0562,1.0918,0.3356,0.1111,0.3569,1.0131
fCMR_Philips_070,228,2.5755,0.6375,0.3779,0.8876,0.4022,2.8587
fCMR_Philips_068,228,2.07,3.0783,0.2408,0.5707,0.2469,2.0884
fCMR_Philips_117,229,1.2864,3.6397,0.1267,1.4236,0.1735,3.3838
fCMR_Philips_002,229,2.2458,2.1982,0.1421,0.4627,0.1608,1.7001
fCMR_Philips_052,229,2.3959,1.1884,0.0885,0.8913,0.1061,2.2477
fCMR_Philips_123,229,3.0516,2.9783,0.1346,0.3416,0.1627,1.2716
fCMR_Philips_079,229,2.451,2.5748,0.147,0.0786,0.1525,0.6872
fCMR_Philips_041,229,0.8935,2.6842,0.0756,0.469,0.1029,1.1994
fCMR_Philips_090,229,0.9411,2.2983,0.0931,0.7859,0.1625,2.3706
fCMR_Philips_114,229,0.9942,3.2213,0.1256,0.9775,0.1732,2.8476
fCMR_Philips_065,229,2.9612,3.2933,0.0644,0.4729,0.1408,1.972
fCMR_Philips_132,229,1.6798,1.9295,0.1788,2.99,0.2119,6.3274
fCMR_Philips_031,229,2.7053,1.0628,0.0973,0.5854,0.1266,1.5312
fCMR_Philips_104,229,2.8804,2.023,0.1315,1.4116,0.1773,3.4555
fCMR_Philips_094,229,2.9822,2.5859,0.1009,0.4548,0.1351,1.199
fCMR_Philips_136,229,2.5214,2.19,0.0574,0.2026,0.1288,1.0177
fCMR_Philips_087,229,3.0127,2.2281,0.3941,2.1583,0.4094,4.9528
fCMR_Philips_003,229,2.4161,2.409,0.176,0.3747,0.1906,1.5797
fCMR_Philips_047,229,2.3117,2.1762,0.2631,2.108,0.2905,4.8118
fCMR_Philips_057,229,3.1166,2.0801,0.2512,1.9644,0.2588,4.2322
fCMR_Philips_097,229,3.038,2.7096,0.2919,0.2631,0.3011,0.956
fCMR_Philips_070,229,3.0865,2.1348,0.3145,0.823,0.3266,2.1841
fCMR_Philips_068,229,2.8942,2.4908,0.2254,0.3765,0.2372,1.3904
fCMR_Philips_117,230,2.8122,1.8873,0.1012,0.5891,0.1595,1.5816
fCMR_Philips_002,230,1.9648,1.4919,0.1991,0.9057,0.2153,2.4751
fCMR_Philips_052,230,2.0466,1.879,0.1058,0.9776,0.1397,2.582
fCMR_Philips_123,230,2.4384,2.8209,0.0919,0.15,0.1346,1.0979
fCMR_Philips_079,230,2.2757,2.8944,0.1581,0.3208,0.1878,2.1107
fCMR_Philips_041,230,1.6222,2.7617,0.0373,0.0576,0.0846,0.7043
fCMR_Philips_090,230,2.7926,3.198,0.1586,1.0271,0.1877,2.7389
